Tweet_ID,Datetime,Username,Text,Sentiment
1.5227936510714266e+18,2022-05-07 04:21:13+00:00,aldena_alden,"""Tidak semua orang mampu untuk menutupi canda dan tawa mereka. Percayalah depresi itu nyata""
-Diary Depresi-",neutral
1.5227955543253033e+18,2022-05-07 04:28:46+00:00,kan_ruizi,"Mengapa kamu memperkosa?
Khilaf karena godaan setan.

Mengapa kamu berbuat jahat?
Karena godaan setan.

Mengapa kamu depresi?
Karena gangguan makhluk halus.

Sepertinya kita lebih mudah menyalahkan setan, daripada mencoba memahami bagaimana otak dan pikiran manusia itu bekerja.",negative
1.5227964293447926e+18,2022-05-07 04:32:15+00:00,peacheajxy,"baca smpe sini udah depresi bgt, Kak Adel best banget huhuu feelnya astaga dpt bangett, nangis 😭😭💔",negative
1.522796818526253e+18,2022-05-07 04:33:48+00:00,Tiannn21_,"Udhlh pnya trauma, gk ad tmpt cerita, pnya trust issue, depresi, mslh hdp sering kebawa mimpi, dialam tdr aj gue gk tenang cb haha, sendiri pula, lgkapkn hdp gue, tggu eksekusi aj lg 😎🥴 https://t.co/WFvYc4zUO7",positive
1.5227977108263854e+18,2022-05-07 04:37:21+00:00,gulatyuk,"@ChizzCakeee tapi kalau main lose streak, makin depresi",negative
1.522798437384999e+18,2022-05-07 04:40:14+00:00,timlovers,"Bujangan di Klaten Gantung Diri Pakai Sprei, Diduga Depresi https://t.co/ZuwnHgNGxz",neutral
1.5227984374265528e+18,2022-05-07 04:40:14+00:00,InfoTimlo,"Bujangan di Klaten Gantung Diri Pakai Sprei, Diduga Depresi https://t.co/CjsRPNhIT3",neutral
1.522798437451719e+18,2022-05-07 04:40:14+00:00,kabartimlo,"Bujangan di Klaten Gantung Diri Pakai Sprei, Diduga Depresi https://t.co/1DOMXLfO3N",neutral
1.5228004347290132e+18,2022-05-07 04:48:10+00:00,Klaten_Oke,"Joko Purwanto (30) ditemukan tewas gantung diri di rumah, Desa Kraguman, Kecamatan Jogonalan, Klaten, Sabtu (7/5). Bujangan tersebut diduga nekat mengakhiri hidupnya karena depresi akibat terlilit banyak utang.
https://t.co/cqF6rwxd5V",negative
1.5228007402588815e+18,2022-05-07 04:49:23+00:00,iuspoenaIe,"@fessthai udah siap nderr
anw ga bermaksud biased tapi aku kagum banget sama phuwin🥺 di trailer akting dia keren banget. idk why but peran depresi, mental illness, trust issue, semua yang berhubung ama anxiety selalu bagus dia peranin❤️❤️",positive
1.5228013759727124e+18,2022-05-07 04:51:54+00:00,inoboti,"krn mreka gay cok, aku mlihat mreka ciuman sribu kali di fyp titot trs ak lanjutin manga tokrev pdhl depresi krn baji🤩🤩",neutral
1.522802800291238e+18,2022-05-07 04:57:34+00:00,ivonneriska,"@literarybase Dulu waktu SMA baca novel tentang psiko dimana si cowok itu ga suka sama cewek cewek cantik atau ga suka sama parfum cewek gitu lupa, duh alurnya buat depresi banget ikut deg deg kan sampe keringat dingin, ini beneran lupa judul novelnya apa padahal pengen baca ulang 😭😭😭",negative
1.5228037560644526e+18,2022-05-07 05:01:22+00:00,IRosettaPhillae,"Oiya dia juga cerita, katanya sakit fisik dikarenakan stress, depresi itu beneran bisa.
Jadi di otak gitu ada semacam senyawa yang dihasilkan ketika kita stress, depresi yang pokoknya ketika psikis lagi sakit. Nah senyawa itu bisa menyebar menyebabkan penyakit ke organ lain
Cmiiw",negative
1.52280491845675e+18,2022-05-07 05:05:59+00:00,mbah_ndrong,@croflayaaa @j0llyzel Jangan depresi itu jodohnya lagi nungguin cmiwiw,neutral
1.522805576933122e+18,2022-05-07 05:08:36+00:00,cookieyowo,tetep setia dong😔🔫 depresi dikit bukan masalah ko:))),positive
1.522807240427991e+18,2022-05-07 05:15:13+00:00,ianbawang,@lyalows mek aku depresi,neutral
1.522808420964782e+18,2022-05-07 05:19:54+00:00,lglocy,"kalo misalnya stress atau lg terpuruk bisa gak sih gak melampiaskan rasa stress,dll tuh gak ke gue!!!!!!!! Beban idup gue udah berat,, ditambah lo ngelampiasin hal itu ke gue...... Lama2 depresi w meningkat",negative
1.5228111819954668e+18,2022-05-07 05:30:52+00:00,valchinqis,"jangan cuman sibuk terus berdoa minta diluluskan tapi juga berdoa buat dikasi ikhlas dan lapang hati kalo ga diterima, biar bisa terima kenyataan kalau tuhan punya seribu rencana yang jauh lbih baik. kalo terus berpikir seperti ini bakalan beneran stress depresi klo ga lolos.",positive
1.5228116514932204e+18,2022-05-07 05:32:44+00:00,lawrenzhra,"ku kira berantakan karna males beberes, ternyata depresi terselubung",negative
1.522811711711232e+18,2022-05-07 05:32:59+00:00,sunalsoastar,@literarybase forever monday dari penulis indo ruth priscilia asli bikin depresi berminggu minggu sampe gak mood baca apa apa lagi,positive
1.522813620123435e+18,2022-05-07 05:40:34+00:00,jawapos,"Jintan Hitam Atasi Depresi, Teh Hijau Turunkan Kerusakan Memori https://t.co/bh1Lqxt5f6",negative
1.522814157585793e+18,2022-05-07 05:42:42+00:00,detiksituscom,"Jintan Hitam Atasi Depresi, Teh Hijau Turunkan Kerusakan Memori https://t.co/t7fN0sB1nd",negative
1.5228150300096676e+18,2022-05-07 05:46:10+00:00,cedotwc,"*lagi otp haha hihi mpe perut sakit* 

*tetiba diem*

*diem*

*diem*

*tetiba mewek* 

👩‍🦲 : nah kan bocah bipolar mulai lagi",positive
1.5228172903788216e+18,2022-05-07 05:55:09+00:00,sthalimahlukman,"@literarybase Kim Ji-yeong. Bacanya bikin rada emosi, sumpah patriarki di Korea kuat juga ya. Aku sbg perempuan bisa rasain gimana perasaan Ji-yeong yg dibatasi serta harus menurut sesuatu yg dia sendiri tidak hendaki perkara karena ""perempuan""-nya. Dan endingnya dia jd depresi, nyesek banget.",negative
1.522817390819836e+18,2022-05-07 05:55:33+00:00,illsada,"@mediocrickey Pernah ni, pengen tak tapok wae lambene. Solvingnya berjalan, pulang healing makin depresi duit abis. Bangkek",neutral
1.522820518021243e+18,2022-05-07 06:07:58+00:00,mtrchou,bulan mei bulan rawan depresi kenapa ya 😩,neutral
1.5228228683079148e+18,2022-05-07 06:17:19+00:00,becamezombie,@koalaaterbang Depresi sampe ngesot aj tp gpp aku strong jgn khawatir sobat wgwgwgwg pft.,negative
1.5228232024516362e+18,2022-05-07 06:18:38+00:00,bukomangga_enak,"@tanyakanrl Kenapa deh harus depresi? Kalo gue sih selama masih bisa liat meskipun pake kacamata sih gpp. Gue minus 5 btw, kanan ada silinder. Tapi ya ga sampe depresi karna masih bisa lihat, trus lahiran juga masih bisa lancar. Jangan apa2 dibikin depresi, bersyukur dong.",positive
1.5228237987387433e+18,2022-05-07 06:21:00+00:00,oksit0sin,"@jingga_ocean karena kadang aku juga berpikir kayak gini kalo lagi depresi, pengen pergi jauh dan mulai hidup baru",positive
1.5228247552204186e+18,2022-05-07 06:24:49+00:00,Rahzqi,@mlbbfess Stresnya malah naik level jadi depresi,neutral
1.5228249209502556e+18,2022-05-07 06:25:28+00:00,sukanolongorang,"@nonaemaa ""Please charles, i need you to hope again"".. 
Yg paling reminder gan, ketika charles muda sudah depresi dengan anugerah mutantnya tapi masih ada masa depan mutant yg harus di selamatkan",positive
1.522825978594361e+18,2022-05-07 06:29:40+00:00,migomakd,pen buru buru kuliah biar bisa depresi lagi,neutral
1.5228260398857257e+18,2022-05-07 06:29:55+00:00,groovykoo_,@convomf whatsapp lah anjir🥲 udah stress smp depresi mau ngapus apk itu aja biar tenang ttp gabisa,positive
1.5228264906601595e+18,2022-05-07 06:31:42+00:00,Agnianita2,"@LukmanHadeW @itstikakid @kambingmudaa @HabisNontonFilm Tergantung, kasian sama yang bener bener sakit mentalnya (depresi, anxiety,dll) tapi ketutupan sama anak2 sekarang yg dikit dikit merasa tersakiti/mental illnes, kalau masalah agama privasi ya soalnya guru ngajiku juga meninggal bundir gegara stress padahal ibadahnya kenceng",negative
1.522827401884889e+18,2022-05-07 06:35:20+00:00,diel_kareena,"@ramblingpages Setuju banget, orang"" kek gini juga yg nyalahin ""kamu jgn depresi nanti kamu nularin temen temenmu"". Bener-bener ga punya empati

I mean, i'm glad when people say they gonna miss me after im gone but WHERE ARE YOU when i was alive? Oh yeah, too busy talking from my back. Bacot",negative
1.5228275056855654e+18,2022-05-07 06:35:44+00:00,jusbibkik,"@pecandurotring @ComicHunterID @andri_parcox @sadityax @worksfess Sodara udh mau depresi, ngabdi 10th di pemkot bdg, udh coba cpns ga lolos 4x, dulu dijanjiin ada pengangkatan tp ga ad, skrg udh kepala 3, anak 1, 2023 honorer mau dihapuskan, apa tidak rumit?",negative
1.522827673114116e+18,2022-05-07 06:36:24+00:00,hasyaalive,Depresi tingkat dewa.,neutral
1.5228286143408005e+18,2022-05-07 06:40:09+00:00,lhyjae,"“Saat kamu depresi, poop-lah….” –
Eunhyuk",neutral
1.5228288030889738e+18,2022-05-07 06:40:54+00:00,cloudyheavensm,"gue kenapa ya akhir akhir ini moodswing parah banget kaya orang bipolar sensitifan,emosian,benci sama semuanya aneh banget ga pernah2 nya kaya gini.",negative
1.5228310794003497e+18,2022-05-07 06:49:56+00:00,sinchan2993,@MFachriRizal Depresi,neutral
1.5228324827767398e+18,2022-05-07 06:55:31+00:00,arasya_,"Heechul depresi besar, setelah Hangeng meninggalkan Super Junior.",positive
1.5228339403941806e+18,2022-05-07 07:01:18+00:00,Ddxodeal,"Sama masalah dia, orang lain yg lebih depresi dari gue. Salah ga sih kalo gue jadi benci bahkan liat muka nya aja gamau? Demi, gue sakit hati banget gbsa ilang gtu aja.",negative
1.5228361773926523e+18,2022-05-07 07:10:12+00:00,soundsofpaper,"@redadzukibean sumpah bener ini w bacanya lama anjir padahal tipis tapi banyak berhentinya gakuat, kaya pas ke titik yang dark kupikir ini kayanya udah deh ga ada yg dark lagi eh taunya ada yang lebih bikin depresi KAHKHADKH ini semi autobiography juga btw penulisnya bunuh diri",negative
1.522836321705685e+18,2022-05-07 07:10:46+00:00,ObatJerawat123,Penyakit mental paling sering ditemukan di dunia adalah galau dan depresi.,positive
1.5228366723205038e+18,2022-05-07 07:12:10+00:00,apowllou,"@O73829 Mau bikin oc novelist. Dari dulu aku udah punya rencana mau bikin ini, tapi gara2 sempet stress jadi lupa.
Ceritanya agak sensitif btw. Anggap aja sebelumnya dia itu novelist terkenal, tapi jadi depresi karena fitnah yang dibikin sama temen deket yang ternyata iri sama dia.",positive
1.522838300805206e+18,2022-05-07 07:18:38+00:00,voaindonesia,"Ribuan buruh PT Freeport di Papua menggelar aksi mogok kerja sejak 1 Mei 2017. Dalam lima tahun pemogokan ini, lebih seratus orang meninggal dunia karena depresi.

https://t.co/xBOUKiXUm6",positive
1.5228435940755497e+18,2022-05-07 07:39:40+00:00,imbabyerina,"apalagi seon a ini depresi kan, thanks to our blues karena menambah sedikit pengetahuanku kalau orang depresi itu gimana",neutral
1.522844739498025e+18,2022-05-07 07:44:13+00:00,sendalpiraun,"@Marvfess ya wanda lah
udh se depresi itu",neutral
1.5228452989678715e+18,2022-05-07 07:46:27+00:00,Ayiinci,"Mixed anxiety and depressive disorder itu ga enak loh smpe tangan gemeteran nyakitin diri sendiri, karna gamau nyakitin org lain🙂🙂🙂 
Seems like bipolar",negative
1.5228470657216348e+18,2022-05-07 07:53:28+00:00,bangarip_,"@kamtwita @dajaludin @CenayangFilm Semangat, jangan depresi 💪🏻",neutral
1.5228496295654564e+18,2022-05-07 08:03:39+00:00,xdivalproexs,"@captdruig @westenthu lahh saya dong, bipolar
otw poweful",neutral
1.5228496587874836e+18,2022-05-07 08:03:46+00:00,chaelgg,Bisa stress depresi,neutral
1.5228498772725883e+18,2022-05-07 08:04:38+00:00,naninuneNOVI,"@gwyana Omg makasih teh complimentnya jadi terharu aku
Soalnya depresi banget rambutku sebondol itu hehehe
Ayo ketemuan teh, kemaren pas bukber kalian, aku pengen ikut tapi malu",negative
1.5228500583113892e+18,2022-05-07 08:05:21+00:00,asalada86,"@hhamdisofyan @jokowi @Nicho_Silalahi Kami.. situ aja kali bang yg susah, sengsara, menderita, depresi dll. Saya dan sebagian besar rakyat lain yg berpikiran waras mah happy2 aja tuh. Bisa mudik dgn memanfaatkan infrastrukur yg dibangun era pak @jokowi.",negative
1.5228502001585644e+18,2022-05-07 08:05:55+00:00,littsluty,"@lowbatreyy gapapa gavi bitha aja, tp kasih hari cwo kak, biar gavi kepanasan smpe depresi wkakakak",positive
1.522851986181296e+18,2022-05-07 08:13:01+00:00,mfebbyangga,"@himeirsa Sebelum menyebutkan masalah depresi, ada baiknya untuk menyebutkan penyebabnya, in syaa Allah, ana carikan solusinya dari kitab2 yg biasa ana baca...",positive
1.522855207235129e+18,2022-05-07 08:25:49+00:00,lluvianeiva,@itstikakid @LukmanHadeW @kambingmudaa @HabisNontonFilm Wkwkkw jadi inget bocil disuru beli gas malah bikin status marah2 trs bilang depresi krn broken home.,negative
1.522856773832835e+18,2022-05-07 08:32:02+00:00,hayanouri,SIAPA YG MAIN ML TEMENIN PUSH PLS DEPRESI,neutral
1.5228572358144246e+18,2022-05-07 08:33:52+00:00,cheverule,"@18fesss Yang tau stress aslinya ya tubuh kamu sendiri kan, kita bisa aja ngerasa baik baik aja aslinya mah depresi. Itu ketakutan kamu sendiri ya stress itu sendiri, bener ga si wkwkwk",negative
1.5228572689116815e+18,2022-05-07 08:34:00+00:00,bebasbaru,"Tips Ampuh Cegah Depresi yakni Menerapkan Detoks Medsos, Simak, Begini Cara Kerjanya! https://t.co/k7o2yCn5bH",positive
1.5228579421645988e+18,2022-05-07 08:36:41+00:00,Nryfr2,"@EpelEvelyn Lagi banyak pikiran kah kak? Semoga aja bkn gejala depresi ya,amin&lt;3",neutral
1.5228581732830208e+18,2022-05-07 08:37:36+00:00,dheal0vaa,"dari semua karakter marvel emang wanda nasibnya sedih banget ortu meninggal, kembaran meninggal, pacar dibunuh (thanos anjg) padahal mereka mau bangun rumah mau nikah, trs akhirnya depresi buat dia halu kalo vision sama anak anaknya masih ada https://t.co/5ZgrFKJlUM",negative
1.5228582253343252e+18,2022-05-07 08:37:48+00:00,rjhyuckcoty,eh sumpah ini klo gua bsa bundir bundir skrng jga ni irg ngjk berantem trs deh depresi gua,negative
1.5228584904856123e+18,2022-05-07 08:38:52+00:00,OverseasIdol,"#FiatPattadon ungkap didiagnosis depresi dan jalani perawatan #เฟียตพัทธดนย์

https://t.co/YFt1KwYL4p",neutral
1.5228598609286636e+18,2022-05-07 08:44:18+00:00,mamonsu_,@GarasiKomedi Pocong depresi,neutral
1.5228612179911844e+18,2022-05-07 08:49:42+00:00,fairyzaisy,gue yang depresi tapi ayah mbu juga ikutan stress... hadeu,neutral
1.5228616340158095e+18,2022-05-07 08:51:21+00:00,kyu131,"👆 idealis tanpa benar² mikirin di sitkon itu. 😂
Padahal ada kenalan yg jd stres dan depresi gegara masalah ini.",negative
1.5228620791698186e+18,2022-05-07 08:53:07+00:00,pwevelie,@___calmingtears @literarybase mjb kak saran yang lainnya ada ga kak? aku baca hdtpj sama formon udah depresi brutal🙏🏻😭,negative
1.5228624196386245e+18,2022-05-07 08:54:28+00:00,qthwangs,"semuanya aja dibilang buatan agensi, ntar idol lu pada sakit, depresi, kejang2 jg dibilangnya buatan agensi, idol jg manusia anjir punya emosi, dikira debut gampang apa, mereka kerja keras anjr biar bisa debut makannya terharu",negative
1.5228626524515246e+18,2022-05-07 08:55:24+00:00,verunanan,@haruwnami Hapiele bikin kita depresi,neutral
1.5228630964731535e+18,2022-05-07 08:57:10+00:00,yorujoo,"T-tapi terlalu peka juga jadi gampang sakit hati, kalo kelamaan malah jadi overthinking dan depresi hikss",negative
1.5228639035917722e+18,2022-05-07 09:00:22+00:00,Marvfess,marv! Mereka kalo satu frame ngomongin apaa yaaa adu depresi bareng ga kira2🙏🏻😩👍 kalo Adu power sihh udh pasti😭😭😭 https://t.co/cnc7ty2ID3,neutral
1.522865446848168e+18,2022-05-07 09:06:30+00:00,hayikaveh,"Masih gw tungguin ngmong sama gw, kl emg sampe besok pagi masih ga ngajak ngmong gw. Gw pergi lagi dari rumah. Kalo emg malah bikin bipolar gw kambuh, ngapain jg gw dirumah??? Ngapain gw disuruh pulang kl emg dibikin sakit??? Kan emg bener harusnya gw mati bangsat",negative
1.522865458948735e+18,2022-05-07 09:06:33+00:00,dzllco,DEPRESI BUJUR KENI CARANYAAA HIDUP KU ALLAHUAKBARRRR KNPA YO ADA ADA JA MASALAH ASTAGFIRULLAHHH HNDK MUNTAH :),negative
1.5228661790096955e+18,2022-05-07 09:09:25+00:00,hamtaro______,kumon depresi https://t.co/2I1o4nIWKU,neutral
1.5228663439678792e+18,2022-05-07 09:10:04+00:00,tanyakanrl,"💚 titipan 

aku cuma mau nanya, Bipolar itu emang nggak bisa sembuh ya kak? atau kalau ada yang tau aku mau nanya cara ngatasinnya kalau lagi kambuh- maksudku ini juga kalau aku juga sadar aku lagi kambuh.",negative
1.522866423470592e+18,2022-05-07 09:10:23+00:00,ooredho,@jjaejaepeach Bukan galau sih tapi lebih ke arah depresi  https://t.co/wqDj5N3XGk,neutral
1.5228711224251802e+18,2022-05-07 09:29:03+00:00,broyogurtmilkm,"@HabisNontonFilm Bocah alay biangnya kriminal dan keributan, selalu aja bocah alay bikin masalah, pengen rasanya pukul pake rante motor dll, nanti kalo dipukul, langsung mendadak depresi, mental illnes dan teriak abusive.",negative
1.5228717765223588e+18,2022-05-07 09:31:39+00:00,neogotyourback,"gue mikirnya si hayoon-hayoon ini depresi terus minta tolong ke rieul buat ""ngehilangin"" dia wkwk",neutral
1.5228718629837292e+18,2022-05-07 09:32:00+00:00,nartchaa,"@aachilld Banget!!

Skalian depresi",positive
1.52287281324945e+18,2022-05-07 09:35:46+00:00,of_jiminn,MASA?! DEPRESI AKUT EMANG HARUS YA? MLS BGT....,positive
1.522873684993921e+18,2022-05-07 09:39:14+00:00,blumingdei,"@Marvfess I guess iya, dude, depresi berat cui",neutral
1.5228746827807048e+18,2022-05-07 09:43:12+00:00,lemperambyar,"@LukmanHadeW @kambingmudaa @HabisNontonFilm Sorry kak bercanda lu gak lucu sama sekali orang depresi juga udah berdoa ama Tuhan buat diminta diringanin masalahnya, lu kata siapa yang mau hidup kek gini?semoga gak ngalamin deh ya lu",negative
1.5228766111081513e+18,2022-05-07 09:50:52+00:00,xoxoxoaaaaaaaa,Lo gaperna tau gimana depresi nya gua sama keadaan w jadi diem aja,negative
1.522877006828159e+18,2022-05-07 09:52:26+00:00,healingfs,"heal! hi, kmrin aku didiagnosa dokter dr hal0doc bipolar affective. aku rencana mau ke dokter offline utk dpt diagnosa pastinya. kira2 aku boleh kasitau ke dokternya nnti hasil diagnosis dr hal0doc nya ga ya? thanks 😊",negative
1.5228774332252897e+18,2022-05-07 09:54:08+00:00,xoxoxoaaaaaaaa,"Hahahahahahaha lol terus kalo ga sosmed w, w harus share kemanaa? lo mau dengerin gak tiap kali w depresi? Kan enggakkk anjng https://t.co/pD9wWuq5Yx",positive
1.522877523637379e+18,2022-05-07 09:54:29+00:00,lampungbase,Geh! Setelah gua cari tau tentang hypers*x ternyata karna streess atau gangguan bipolar(?) Emg iya ya?,positive
1.5228776532162437e+18,2022-05-07 09:55:00+00:00,healthy_fess,"hlt! hi, kmrin aku didiagnosa dokter dr hal0doc bipolar affective. aku rencana mau ke dokter offline utk dpt diagnosa pastinya. kira2 aku boleh kasitau ke dokternya nnti hasil diagnosis dr hal0doc nya ga ya? thanks 😊",negative
1.5228781313126769e+18,2022-05-07 09:56:54+00:00,amlzlf_,@lampungbase Gue hyper sebelum didiagnosa bipolar,neutral
1.522879620928131e+18,2022-05-07 10:02:50+00:00,diskonborneo,"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",positive
1.5228807115013857e+18,2022-05-07 10:07:10+00:00,0SHIINA_,"""berantakan banget kamarnya, kayak orang depresi."" BACOT",negative
1.5228815920035594e+18,2022-05-07 10:10:39+00:00,natsuiro45,"pas trigger jatuh tu, itu dia sempet depresi apalagi yang announcementnya trigger lepas dari yaotome pro tanpa info lain, itu dia nangis juga.

trigger itu salah satu unit yang ngedorong dia untuk jadi idol soalnya, berkat dia ngefans ama trigger, itu bikin dia jadi semangat",negative
1.5228816841814508e+18,2022-05-07 10:11:01+00:00,thalssjenner,sumpa bnr2 depresi kalo dia pergi dr gue:),positive
1.522883268164551e+18,2022-05-07 10:17:19+00:00,sukaspamjbjb,"@healthy_fess Boleh

Bilang aja kemaren udah coba periksa lewat halodoc, katanya kemungkinan bipolar",neutral
1.522884699114287e+18,2022-05-07 10:23:00+00:00,ggonebeen,"Marina ga pernah ketawa atau bercanda.

Marina nih depresi kah?",neutral
1.5228849130660536e+18,2022-05-07 10:23:51+00:00,nrainx5,"Walaupun ildeung memeable 😆 , tapi part depresi , daebakk 🥺 good job inyoupahh #HwangInYoup #TheSoundofMagic",positive
1.5228865982870323e+18,2022-05-07 10:30:33+00:00,im_talii,lahhh mirip bangett sama pc bene era bipolar pt.1 wkwkw,neutral
1.5228884469220024e+18,2022-05-07 10:37:54+00:00,joeffbrian,"Gue moodyan
Sometimes egois 
Have a bipolar 
Sometimes ga jelas 
Kayak anak kecil kadang",negative
1.522888884434006e+18,2022-05-07 10:39:38+00:00,eruhiroo,"Depresi itu ga selalu terpuruk sama menangis ga berhenti berhenti. Kadang, kaya kamu bangun pagi, pergi kerja, senyum sama tertawa seharian selama disana. Dan pas pulang ke rumah, kamu duduk terdiam ngelakuin hal-hal yang gak perlu dilakuin sampe ga tau harus ngapain lagi wkwk",negative
1.522889034950873e+18,2022-05-07 10:40:14+00:00,shyagiee,ngegembok akun : depresi,neutral
1.5228896297034834e+18,2022-05-07 10:42:36+00:00,_koo______,"Persetan dengan rasa sedih, galau atau depresi. Karna hidup selalu ada pilihan buat bahagia.",negative
1.522889917533401e+18,2022-05-07 10:43:44+00:00,C0FFINSEX,@spesdelune MUKANYA DEPRESI,neutral
1.5228915742999552e+18,2022-05-07 10:50:19+00:00,awfrah,@undipmenfess kerja sampe depresi,neutral
1.5228924634672333e+18,2022-05-07 10:53:51+00:00,sugarspiceshark,@Marvfess km jgn depresi gt nder aku tw kamu sdih,negative
1.5228933767646618e+18,2022-05-07 10:57:29+00:00,CCyndita,sbenarny kesel juga pas si gong yoo [lupa gw nama peranny] minta nambah anak padahal dia suda tau betul kalo istriny lagi depresi +  pen coba fokus mulai kerjaannya yang baru tapi bingung nitipin anak dimana.,positive
1.5228941796086292e+18,2022-05-07 11:00:41+00:00,rotimaryambakar,@IndryPuspasiwi Sndirinya aja depresi mw meninggal,neutral
1.5228943324577997e+18,2022-05-07 11:01:17+00:00,_notasdfghjk,Coba jd diriku sehari saja. Depresi bgt,neutral
1.5228961645465764e+18,2022-05-07 11:08:34+00:00,erickysohn,"ketawa ketawa di depan layar, depresi di belakang layar",positive
1.5228965722535444e+18,2022-05-07 11:10:11+00:00,yoonsaluv,@matchasit lagu penyemangat ku pstinya mikrokosmos hampir tiap liriknya aku jatuh cinta dari awal sampai akhir dan paling suka pas '사라지지 마 큰 존재니까' artinya 'jangan menghilang karena itu hal yang besar' kesentuh banget pas dengerinnya disaat ada banyak orang yang depresi sampai https://t.co/RJ771wXcxo,positive
1.52289705079842e+18,2022-05-07 11:12:05+00:00,reggiren,"@aaazer__ @yourboibimb Pusreng valo mah yang ada bikin mental health goyah, nnti jadi bipolar awww takutt",negative
1.522897168847147e+18,2022-05-07 11:12:33+00:00,destalva25,"@jjakkungss Yang take care dia saat itu mungkin dia dah meninggal gara2 depresi. 
Castro dan Che mah menurutku masih normal kisah percintaannya.
.
HAYUK GAPAPA😌😌. Cuma sejauh ini lom nemu fanartist bromance mereka🤣 jarang2 ada fanart tokoh kiri, jadi asupan mau gamau harus cari ndiri😢",positive
1.5228973031281418e+18,2022-05-07 11:13:05+00:00,aryaremembers,"@brobaiwin Kayanya Mew

Metawin with his clean look akan cakep jadi Loki
Tay Tawan? Hmmm dia bisa jadi Ant Man hahaha
Lalu Bright akan nyebrang ke tetangga sebelah menjadi Br(ight)uce Wayne
Bayangin doi pake penghitam mata yg ga diapus dan luntur ke muka krn ujan, dan tampak depresi 🥺",positive
1.522898256967045e+18,2022-05-07 11:16:53+00:00,songsukku,"@nanamjoonie_ @tanyakanrl Kekosongan itu sendiri,sepengalaman aku liat orang yg ditinggal meninggal emang bener2 kacau banget hidupnya setelah ditinggal,depresi jg ,krn dia gamau trus2an begitu jdi dia berusaha memulai hidup yg baru dgn harapan bisa mengisi rasa kosongnya itu meskipun tetep ga tergantikan",negative
1.522898297601794e+18,2022-05-07 11:17:02+00:00,tjandrajoedha,"@afrkml Alhamdulillah, aku, kakak &amp; mamah punya hobi banyak.
Adekku bipolar. Sekarang orang serumah lagi mencoba menularkan hobi kami ke dia. Tapi, sampai sekarang, belum satu pun yang nyangkut. Sampe kita kuatir lama² jadi kita yang stress.",positive
1.5228987979529052e+18,2022-05-07 11:19:02+00:00,siantar360,Diet sembarangan dapat meningkatkan risiko depresi hingga lebih 40 persen. [Harvard School of Public Health] #follback,positive
1.5228992610418156e+18,2022-05-07 11:20:52+00:00,juliettezielle,"Depresi kok nyari fwb, ya ke psikolog lah lol.",positive
1.522900496091992e+18,2022-05-07 11:25:47+00:00,parkgaeul_02,"guysss saranin outfit buat ke museum dong, depresi banget gue",positive
1.5229019033862513e+18,2022-05-07 11:31:22+00:00,michiokoo,"@logryu Aku si ini, kadang gua mikir apa gua depresi yaa. Tapi gamau selfdiagnose. Tapi tiap abis ketemu org rame, malemnya nangis ketakutan, kesakitan sampek gemetar kayak org gila 🙃",negative
1.5229022494956872e+18,2022-05-07 11:32:45+00:00,apaantoeh,"@EastJavaAlter Lah aku umur segini masih depresi n ngandelin duit beasiswa, nder 😂

Kalo mau coba magang or kerja di coffeeshop2 gitu, ato jadi guru les anak SD-SMP (Cz SMA susah)",negative
1.522902789847847e+18,2022-05-07 11:34:53+00:00,ritchikun,"@Selasarabu_ kalau ini ga bisa jawab lalunya, karena petunjuk yg diberikan itu biasanya udah jawaban yg terbaik untuk memperbaiki atau menenangkan jiwa. kalau lgi depresi kadang suka begini ya walaupun ga setiap orang sama melakukan begini dalam proses ketik sedang depresi",positive
1.522902792700326e+18,2022-05-07 11:34:54+00:00,LCroschets,"@caveatemptris @EastJavaAlter Kak sa, temenku yang beasiswa dan lagi tesis juga depresi. Ngajar les juga. Ku jadi mikir-mikir kan mau lanjut sekolah apa nggak 😂",neutral
1.5229038274347868e+18,2022-05-07 11:39:01+00:00,suezhiro,@notmadnotmath *depresi* *mnjadilontekarenakesepian*,negative
1.5229039586371256e+18,2022-05-07 11:39:32+00:00,mbinnnn__,"@rumushealing Pdhal org tua jg manusia. Org tua jg punya masalah, org tua jg ga bisa sesuai tuntutan &amp; harapan kita sepenuhnya. Org tua jg bisa nangis, jg butuh didengar, jg bisa sedih, bisa depresi dll. Setiap org tua udh pasti pengen jd versi terbaik buat anaknya. Tp keadaan kan ga mulus?",positive
1.522904868750762e+18,2022-05-07 11:43:09+00:00,gesgestay,@evildance_ depresi gue :(,negative
1.5229048879648932e+18,2022-05-07 11:43:14+00:00,baltorion,@Marvfess Jean harusnya masuk team depresi 🤣🤣 Adu power ketiganya masih menang Wanda.,neutral
1.522905794185859e+18,2022-05-07 11:46:50+00:00,ritchikun,@Selasarabu_ apakah masih belum sedikit membuat lebih baik dari awal depresi ?,neutral
1.522908141712978e+18,2022-05-07 11:56:09+00:00,theRakhaRahman,Aku dah siap depresi.,neutral
1.5229092489207726e+18,2022-05-07 12:00:33+00:00,hmmppft,Yaa ampun w ikutan depresi bacain kisah idup lu gil somyung astagfirullah https://t.co/hsmudcZhb3,negative
